Season,Date,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,HomeTeamxG,AwayTeamxG
2022,2022-11-12,Rennes,Toulouse,2,1,1.94787,1.11684
2022,2022-11-13,Brest,Troyes,2,1,2.21142,0.4443
2022,2022-11-13,Lille,Angers,1,0,1.07614,0.448121
2022,2022-11-13,Montpellier,Reims,1,1,2.07463,2.12638
2022,2022-11-13,Nantes,Ajaccio,2,2,0.982738,2.40866
2022,2022-11-13,Strasbourg,Lorient,1,1,1.84883,0.877509
2022,2022-11-13,Monaco,Marseille,2,3,1.52658,2.71425
2022,2022-12-28,Brest,Lyon,2,4,1.1351,3.18501
2022,2022-12-28,Auxerre,Monaco,2,3,1.32986,1.36064
2022,2022-12-28,Ajaccio,Angers,1,0,1.68567,2.13447
2022,2022-12-28,Troyes,Nantes,0,0,0.202598,1.70731
2022,2022-12-29,Lorient,Montpellier,0,2,1.13229,1.99935
2022,2022-12-29,Reims,Rennes,3,1,1.37243,1.56704
2022,2022-12-29,Marseille,Toulouse,6,1,3.90797,1.73074
2022,2022-12-29,Nice,Lens,0,0,1.19572,1.17989
2022,2023-01-01,Toulouse,Ajaccio,2,0,1.33519,0.0445009
2022,2023-01-01,Angers,Lorient,1,2,2.17455,0.44019
2022,2023-01-01,Monaco,Brest,1,0,1.11357,0.984132
2022,2023-01-01,Nantes,Auxerre,1,0,0.870785,0.940771
2022,2023-01-02,Strasbourg,Troyes,2,3,1.15328,1.32781
2022,2023-01-02,Lille,Reims,1,1,2.68973,1.23599
