Season,Date,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,HomeTeamxG,AwayTeamxG
2024,2025-02-10,Inter,Fiorentina,2,1,1.87526,1.03291
2024,2025-02-14,Bologna,Torino,3,2,3.46262,1.64846
2024,2025-02-15,Lazio,Napoli,2,2,0.883377,0.558588
2024,2025-02-15,Atalanta,Cagliari,0,0,0.473748,0.123294
2024,2025-02-16,Monza,Lecce,0,0,0.278072,1.10949
2024,2025-02-16,Udinese,Empoli,3,0,2.90516,2.47474
2024,2025-02-16,Fiorentina,Como,0,2,0.431215,0.875449
2024,2025-02-16,Juventus,Inter,1,0,1.3662,2.08504
2024,2025-02-17,Genoa,Venezia,2,0,1.60036,0.341183
2024,2025-02-21,Lecce,Udinese,0,1,0.484479,1.52436
2024,2025-02-22,Venezia,Lazio,0,0,0.995737,0.790887
2024,2025-02-22,Inter,Genoa,1,0,1.3989,1.51356
2024,2025-02-23,Como,Napoli,2,1,0.466603,1.10277
2024,2025-02-23,Verona,Fiorentina,1,0,0.450798,1.15567
2024,2025-02-23,Empoli,Atalanta,0,5,0.775943,2.50618
2024,2025-02-23,Cagliari,Juventus,0,1,0.225637,2.20526
2024,2025-02-24,Roma,Monza,4,0,2.16209,0.332233
2024,2025-02-28,Fiorentina,Lecce,1,0,1.43821,1.11638
2024,2025-03-01,Napoli,Inter,1,1,1.72874,0.452597
2024,2025-03-01,Atalanta,Venezia,0,0,3.34552,0.359199
2024,2025-03-02,Monza,Torino,0,2,0.582104,1.43219
2024,2025-03-02,Bologna,Cagliari,2,1,2.25801,0.68032
2024,2025-03-02,Genoa,Empoli,1,1,0.229571,1.00977
2024,2025-03-02,Roma,Como,2,1,1.59518,1.29634
2024,2025-03-03,Juventus,Verona,2,0,1.97535,0.269838
2024,2025-03-07,Cagliari,Genoa,1,1,0.809829,1.43054
2024,2025-03-08,Como,Venezia,1,1,1.2727,1.80606
2024,2025-03-08,Inter,Monza,3,2,3.0629,0.779109
2024,2025-03-09,Juventus,Atalanta,0,4,0.940693,3.93513
2024,2025-03-09,Empoli,Roma,0,1,0.0771894,2.99912
2024,2025-03-09,Verona,Bologna,1,2,1.28101,1.38177
2024,2025-03-09,Napoli,Fiorentina,2,1,2.93764,1.05617
2024,2025-03-10,Lazio,Udinese,1,1,1.01458,1.23859
2024,2025-03-14,Genoa,Lecce,2,1,1.06034,1.20452
2024,2025-03-15,Udinese,Verona,0,1,0.318009,0.542985
2024,2025-03-15,Torino,Empoli,1,0,0.701071,1.73375
2024,2025-03-16,Atalanta,Inter,0,2,0.682065,2.28143
2024,2025-03-16,Venezia,Napoli,0,0,1.04696,1.2665
2024,2025-03-16,Bologna,Lazio,5,0,2.85431,0.600718
2024,2025-03-16,Roma,Cagliari,1,0,1.61105,1.10046
2024,2025-03-16,Fiorentina,Juventus,3,0,0.508254,0.597644
2024,2025-03-29,Lecce,Roma,0,1,0.694403,1.90759
2024,2025-03-29,Juventus,Genoa,1,0,1.50908,0.263169
2024,2025-03-29,Como,Empoli,1,1,1.93663,1.78514
2024,2025-03-29,Venezia,Bologna,0,1,0.683347,1.29589
2024,2025-03-30,Cagliari,Monza,3,0,1.95839,0.962993
2024,2025-03-30,Fiorentina,Atalanta,1,0,1.92673,0.918743
2024,2025-03-30,Inter,Udinese,2,1,2.33787,1.3398
2024,2025-03-31,Lazio,Torino,1,1,1.93778,0.632735
2024,2025-04-04,Genoa,Udinese,1,0,1.65486,1.11114
2024,2025-04-05,Monza,Como,1,3,1.05971,2.27029
2024,2025-04-06,Atalanta,Lazio,0,1,1.04022,0.523108
2024,2025-04-06,Torino,Verona,1,1,0.963942,1.32441
2024,2025-04-06,Roma,Juventus,1,1,1.37162,0.994645
2024,2025-04-06,Lecce,Venezia,1,1,1.50136,0.898847
2024,2025-04-06,Empoli,Cagliari,0,0,0.386589,0.162801
2024,2025-04-07,Bologna,Napoli,1,1,1.11047,0.99857
2024,2025-04-12,Venezia,Monza,1,0,1.62268,0.590462
2024,2025-04-12,Inter,Cagliari,3,1,1.71603,0.914283
2024,2025-04-12,Juventus,Lecce,2,1,1.95569,0.940466
2024,2025-04-13,Atalanta,Bologna,2,0,1.15847,0.546815
2024,2025-04-13,Verona,Genoa,0,0,1.00077,0.111761
2024,2025-04-13,Como,Torino,1,0,1.23079,1.04165
2024,2025-04-13,Lazio,Roma,1,1,1.92122,0.221733
2024,2025-04-14,Napoli,Empoli,3,0,2.13717,1.37277
2024,2025-04-19,Roma,Verona,1,0,1.24696,0.330349
2024,2025-04-19,Lecce,Como,0,3,0.666737,1.65387
2024,2025-04-19,Monza,Napoli,0,1,0.874819,1.66648
2024,2025-04-20,Empoli,Venezia,2,2,1.14666,1.48453
2024,2025-04-20,Bologna,Inter,1,0,1.0878,0.661137
2024,2025-04-23,Cagliari,Fiorentina,1,2,0.367407,0.701424
2024,2025-04-23,Genoa,Lazio,0,2,0.470637,1.33679
2024,2025-04-23,Torino,Udinese,2,0,0.949162,0.949917
2024,2025-04-27,Napoli,Torino,2,0,1.23274,0.660531
2024,2025-04-27,Juventus,Monza,2,0,1.14678,0.621764
2024,2025-04-27,Atalanta,Lecce,1,1,2.45836,1.45404
2024,2025-04-27,Fiorentina,Empoli,2,1,0.655092,0.465943
2024,2025-04-27,Como,Genoa,1,0,1.80373,1.04585
2024,2025-04-27,Inter,Roma,0,1,1.10299,2.79826
2024,2025-04-28,Udinese,Bologna,0,0,0.387188,1.17741
2024,2025-04-28,Verona,Cagliari,0,2,0.27029,1.87448
2024,2025-05-02,Torino,Venezia,1,1,1.74541,1.07484
2024,2025-05-03,Cagliari,Udinese,1,2,0.954534,1.92066
2024,2025-05-03,Lecce,Napoli,0,1,0.276702,0.845058
2024,2025-05-03,Inter,Verona,1,0,1.59903,0.303341
2024,2025-05-04,Bologna,Juventus,1,1,0.390379,0.681163
2024,2025-05-04,Roma,Fiorentina,1,0,1.00134,0.760529
2024,2025-05-04,Empoli,Lazio,0,1,0.18325,1.12653
2024,2025-05-04,Monza,Atalanta,0,4,0.827428,3.05078
2024,2025-05-10,Como,Cagliari,3,1,1.93276,1.22492
2024,2025-05-10,Lazio,Juventus,1,1,1.51119,1.17931
2024,2025-05-11,Udinese,Monza,1,2,1.45767,1.63169
2024,2025-05-11,Verona,Lecce,1,1,0.480962,1.24972
2024,2025-05-11,Torino,Inter,0,2,1.76692,2.48918
2024,2025-05-11,Napoli,Genoa,2,2,2.35243,0.648382
2024,2025-05-12,Venezia,Fiorentina,2,1,2.25991,0.994541
2024,2025-05-12,Atalanta,Roma,2,1,2.87542,0.572288
2024,2025-05-18,Monza,Empoli,1,3,1.03178,1.95845
2024,2025-05-18,Verona,Como,1,1,1.55405,1.12443
2024,2025-05-18,Lecce,Torino,1,0,0.970765,0.476384
2024,2025-05-18,Juventus,Udinese,2,0,2.61362,0.358909
2024,2025-05-18,Inter,Lazio,2,2,1.59363,2.33497
2024,2025-05-18,Fiorentina,Bologna,3,2,1.43018,1.51953
2024,2025-05-18,Cagliari,Venezia,3,0,2.75115,0.773148
2024,2025-05-23,Como,Inter,0,2,1.49032,2.27789
2024,2025-05-23,Napoli,Cagliari,2,0,2.16118,0.0969696
2024,2025-05-24,Bologna,Genoa,1,3,0.628377,1.17343
2024,2025-05-25,Udinese,Fiorentina,2,3,1.61711,3.06465
2024,2025-05-25,Torino,Roma,0,2,0.381059,2.64436
2024,2025-05-25,Venezia,Juventus,2,3,1.01327,1.66948
2024,2025-05-25,Empoli,Verona,1,2,1.23351,0.833807
2024,2025-05-25,Lazio,Lecce,0,1,1.73521,0.708667
2025,2025-08-23,Genoa,Lecce,0,0,0.56563,0.55094
2025,2025-08-23,Sassuolo,Napoli,0,2,0.298477,1.55456
2025,2025-08-23,Roma,Bologna,1,0,1.47691,0.443508
2025,2025-08-24,Cagliari,Fiorentina,1,1,1.51736,1.14261
2025,2025-08-24,Como,Lazio,2,0,1.28478,0.202984
2025,2025-08-24,Atalanta,Pisa,1,1,2.04697,1.02901
2025,2025-08-25,Udinese,Verona,1,1,1.05058,0.799203
2025,2025-08-25,Inter,Torino,5,0,2.60956,0.816232
2025,2025-08-29,Cremonese,Sassuolo,3,2,3.52949,1.32978
2025,2025-08-30,Pisa,Roma,0,1,0.6627,0.953921
2025,2025-08-30,Napoli,Cagliari,1,0,1.73158,0.64413
2025,2025-08-30,Bologna,Como,1,0,1.51584,0.521585
2025,2025-08-31,Genoa,Juventus,0,1,0.593013,1.55128
2025,2025-08-31,Torino,Fiorentina,0,0,1.05012,1.18859
2025,2025-08-31,Inter,Udinese,1,2,1.67172,1.20014
2025,2025-08-31,Lazio,Verona,4,0,3.96645,0.600485
2025,2025-09-13,Juventus,Inter,4,3,0.768943,1.01628
2025,2025-09-13,Fiorentina,Napoli,1,3,1.39098,3.55376
2025,2025-09-14,Pisa,Udinese,0,1,1.27587,1.72902
2025,2025-09-14,Sassuolo,Lazio,1,0,1.2156,0.858246
2025,2025-09-14,Roma,Torino,0,1,1.02943,0.805089
2025,2025-09-14,Atalanta,Lecce,4,1,2.62415,0.532382
2025,2025-09-15,Verona,Cremonese,0,0,1.8883,0.166346
2025,2025-09-15,Como,Genoa,1,1,1.56467,2.54288
2025,2025-09-19,Lecce,Cagliari,1,2,1.13998,2.21034
2025,2025-09-20,Bologna,Genoa,2,1,1.78786,0.794732
2025,2025-09-20,Verona,Juventus,1,1,1.65885,0.470357
2025,2025-09-21,Lazio,Roma,0,1,0.666967,1.22639
2025,2025-09-21,Torino,Atalanta,0,3,1.31336,1.67723
2025,2025-09-21,Fiorentina,Como,1,2,0.424904,2.09507
2025,2025-09-21,Inter,Sassuolo,2,1,3.12186,0.850824
2025,2025-09-22,Napoli,Pisa,3,2,1.18611,2.51985
2025,2025-09-27,Cagliari,Inter,0,2,0.475174,3.95419
2025,2025-09-27,Como,Cremonese,1,1,1.44033,0.564557
2025,2025-09-27,Juventus,Atalanta,1,1,1.84242,0.885278
2025,2025-09-28,Sassuolo,Udinese,3,1,2.31332,1.19344
2025,2025-09-28,Pisa,Fiorentina,0,0,0.580471,0.840093
2025,2025-09-28,Roma,Verona,2,0,1.30542,1.35351
2025,2025-09-28,Lecce,Bologna,2,2,2.09017,1.5908
2025,2025-09-29,Genoa,Lazio,0,3,1.47659,3.54059
2025,2025-10-03,Verona,Sassuolo,0,1,0.810981,1.5058
2025,2025-10-04,Lazio,Torino,3,3,1.45075,2.18108
2025,2025-10-04,Inter,Cremonese,4,1,4.65231,0.619599
2025,2025-10-04,Atalanta,Como,1,1,1.74169,0.959121
2025,2025-10-05,Napoli,Genoa,2,1,1.87915,0.691583
2025,2025-10-05,Fiorentina,Roma,1,2,1.11719,1.22512
2025,2025-10-05,Bologna,Pisa,4,0,3.69928,0.0265067
2025,2025-10-05,Udinese,Cagliari,1,1,2.98545,0.789093
2025,2025-10-18,Lecce,Sassuolo,0,0,0.66998,0.77146
2025,2025-10-18,Pisa,Verona,0,0,0.572009,1.65491
2025,2025-10-18,Torino,Napoli,1,0,1.90815,1.71911
2025,2025-10-18,Roma,Inter,0,1,2.1538,0.96386
2025,2025-10-19,Como,Juventus,2,0,1.68785,0.964723
2025,2025-10-19,Cagliari,Bologna,0,2,0.367775,1.15836
2025,2025-10-19,Atalanta,Lazio,0,0,2.38095,0.220276
2025,2025-10-20,Cremonese,Udinese,1,1,1.22876,0.962572
2025,2025-10-25,Cremonese,Atalanta,1,1,0.967146,1.62371
2025,2025-10-25,Udinese,Lecce,3,2,1.51576,0.373551
2025,2025-10-25,Napoli,Inter,3,1,1.18626,2.07077
2025,2025-10-26,Torino,Genoa,2,1,1.8196,1.9796
2025,2025-10-26,Sassuolo,Roma,0,1,0.949353,2.25968
2025,2025-10-26,Verona,Cagliari,2,2,2.03687,0.837271
2025,2025-10-26,Fiorentina,Bologna,2,2,3.87905,0.883347
2025,2025-10-26,Lazio,Juventus,1,0,0.905304,1.24614
2025,2025-10-28,Lecce,Napoli,0,1,1.02929,0.92446
2025,2025-10-29,Genoa,Cremonese,0,2,1.3491,1.57974
2025,2025-10-29,Inter,Fiorentina,3,0,2.87253,0.741937
2025,2025-10-29,Juventus,Udinese,3,1,3.30641,0.604108
2025,2025-10-29,Como,Verona,3,1,1.74279,1.69938
2025,2025-10-29,Bologna,Torino,0,0,0.3322,0.797473
2025,2025-10-30,Cagliari,Sassuolo,1,2,0.845219,0.937652
2025,2025-10-30,Pisa,Lazio,0,0,0.780185,0.657914
2025,2025-11-01,Cremonese,Juventus,1,2,0.611392,2.61402
2025,2025-11-01,Udinese,Atalanta,1,0,0.707338,0.270197
2025,2025-11-01,Napoli,Como,0,0,0.762314,1.17012
2025,2025-11-02,Fiorentina,Lecce,0,1,1.38997,1.3239
2025,2025-11-02,Torino,Pisa,2,2,1.22388,1.90329
2025,2025-11-02,Verona,Inter,1,2,0.372642,1.15025
2025,2025-11-03,Lazio,Cagliari,2,0,0.587684,1.48457
2025,2025-11-03,Sassuolo,Genoa,1,2,1.31641,1.83271
2025,2025-11-07,Pisa,Cremonese,1,0,1.45109,1.23118
2025,2025-11-08,Como,Cagliari,0,0,1.0497,0.615264
2025,2025-11-08,Lecce,Verona,0,0,0.555045,0.691863
2025,2025-11-08,Juventus,Torino,0,0,1.93707,0.405589
2025,2025-11-09,Atalanta,Sassuolo,0,3,0.707859,2.20132
2025,2025-11-09,Bologna,Napoli,2,0,1.64488,0.19503
2025,2025-11-09,Genoa,Fiorentina,2,2,1.58884,1.33019
2025,2025-11-09,Roma,Udinese,2,0,1.75728,0.928685
2025,2025-11-09,Inter,Lazio,2,0,1.73965,0.54928
2025,2025-11-22,Napoli,Atalanta,3,1,2.02765,0.825775
2025,2025-11-22,Fiorentina,Juventus,1,1,0.659308,1.65053
2025,2025-11-22,Udinese,Bologna,0,3,1.88758,2.88287
2025,2025-11-22,Cagliari,Genoa,3,3,1.37329,1.61562
2025,2025-11-23,Cremonese,Roma,1,3,1.25617,1.73178
2025,2025-11-23,Lazio,Lecce,2,0,1.49492,0.544669
2025,2025-11-24,Torino,Como,1,5,1.42986,3.37909
2025,2025-11-24,Sassuolo,Pisa,2,2,2.21345,1.38602
2025,2025-11-28,Como,Sassuolo,2,0,1.73426,1.12902
2025,2025-11-29,Genoa,Verona,2,1,1.64897,2.60658
2025,2025-11-29,Juventus,Cagliari,2,1,1.5343,0.891103
2025,2025-11-30,Roma,Napoli,0,1,0.611755,1.33114
2025,2025-11-30,Atalanta,Fiorentina,2,0,2.29028,2.01961
2025,2025-11-30,Lecce,Torino,2,1,0.948606,2.0632
2025,2025-11-30,Pisa,Inter,0,2,1.80715,2.04777
2025,2025-12-01,Bologna,Cremonese,1,3,2.11713,2.33533
2025,2025-12-06,Sassuolo,Fiorentina,3,1,1.64053,1.20662
2025,2025-12-06,Inter,Como,4,0,2.26559,0.943403
2025,2025-12-06,Verona,Atalanta,3,1,1.60244,1.76527
2025,2025-12-07,Napoli,Juventus,2,1,2.1655,0.24335
2025,2025-12-07,Cremonese,Lecce,2,0,2.08254,1.37526
2025,2025-12-07,Cagliari,Roma,1,0,1.40358,0.451691
2025,2025-12-07,Lazio,Bologna,1,1,1.24155,1.23115
2025,2025-12-08,Udinese,Genoa,1,2,1.49196,1.5362
2025,2025-12-12,Lecce,Pisa,1,0,2.79987,0.303651
2025,2025-12-13,Torino,Cremonese,1,0,1.94598,0.700243
2025,2025-12-13,Atalanta,Cagliari,2,1,3.08558,0.568619
2025,2025-12-14,Genoa,Inter,1,2,0.895295,2.04412
2025,2025-12-14,Bologna,Juventus,0,1,0.97387,2.07145
2025,2025-12-14,Fiorentina,Verona,1,2,2.41776,1.53867
2025,2025-12-14,Udinese,Napoli,1,0,1.84146,0.931427
2025,2025-12-15,Roma,Como,1,0,1.65562,0.635872
2025,2025-12-20,Juventus,Roma,2,1,3.09592,1.28421
2025,2025-12-20,Lazio,Cremonese,0,0,0.432769,0.70974
2025,2025-12-21,Sassuolo,Torino,0,1,0.580849,2.00002
2025,2025-12-21,Fiorentina,Udinese,5,1,3.24808,0.794951
2025,2025-12-21,Cagliari,Pisa,2,2,1.20171,2.02532
2025,2025-12-21,Genoa,Atalanta,0,1,0.967673,1.76564
